date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
20100531,8.09,8.03,8.06,8.2,8.42,8.33,8.07,8.03,8.04,51.33,45.69,-28.43,-23.74,-23.83,-28.43,-0.18,-0.19,0,0.89,1.5,1.68,0.82,-0.94,-1.28,0.86,-0.02,-0.39,-0.09,-0.07,-0.13,8.02,0.5,51.04,26.49,25.13,896.82,-12.59,15.63,909.4,66.67,45.83,-19.08,-63.32,-87.99,83.33,-260.51,0.09,0.25,0.24,-0.13,24.85,102.02,-3,-4.11,-43.23,-33.51,0.25,-83.87,-0.29,-0.32,57.65,0.12,0.87,22.78,6618,7.96,8.02,8.17,8.58,8069368,5147.33,72.43,818.05,0,0,64.44,2.41,-1.9,321655.68,-961646.18,-0.64,-52.62
20100601,8.05,8.03,8.06,8.19,8.4,8.32,8.07,8.03,8.04,48.57,44.64,-2.03,-16.5,24.37,-2.03,-0.17,-0.18,0.01,0.89,1.5,0.1,0.59,-1,-1.15,-0.49,-0.43,-0.13,-0.03,0.04,-0.21,8,0.29,46.88,24.32,23.08,897.02,-12.59,15.44,909.61,58.33,45.83,-11.87,-58.13,-81.32,45.45,-260.6,0.11,0.21,0.24,-0.13,24.62,105.64,-5.96,-4.39,-38.72,-33.34,0.26,-83.97,-0.26,-0.27,52.94,0.1,0.52,16.72,9229,8.04,8,8.13,8.57,8060139,-7551,62.01,1146.46,0,0,65.03,1.72,-2.39,321610.04,-962485.18,-0.54,-31.87
20100602,7.95,8.01,8.04,8.16,8.39,8.32,8.07,8.03,8.04,41.83,42.01,20.8,-4.07,43.64,20.8,-0.17,-0.18,0.01,0.89,1.5,-1.02,-0.26,-1.98,-0.04,-0.76,-0.23,-0.13,0.1,0.06,-0.32,7.97,-0.24,36.46,18.92,17.95,897.2,-12.62,15.82,909.82,58.33,45.83,-42.83,-74.84,-93.81,25,-261.1,0.18,0.21,0.23,-0.19,24.45,99.38,-3.28,-4.22,-35.23,-33.09,0.26,-84.1,-0.28,-0.3,63.64,0.1,0.29,27.81,9199,8.03,7.97,8.11,8.55,8050940,-4088.44,45.53,1157.11,-0.02,0,75.86,2.41,-1.92,321495.77,-967084.68,-0.6,-30.2
20100603,8.15,8.05,8.06,8.16,8.38,8.32,8.07,8.03,8.04,56.36,48.62,16.17,2.68,11.54,16.17,-0.15,-0.18,0.02,0.89,1.5,1.14,2.3,0.52,0.02,-1.16,0.07,0.3,-0.06,0.09,-0.04,7.97,-0.01,59.78,29.73,28.21,897.38,-12.63,15.37,910.01,58.33,50,49.71,-32.82,-57.5,50,-261.1,0.08,0.19,0.23,0.03,24.26,101.62,-1.33,-3.78,-30.36,-32.24,0.26,-83.9,-0.28,-0.24,87.3,0.1,0.73,10.31,20232,8.06,7.97,8.11,8.55,8071172,-20232,58.7,2482.45,0.01,0,78.27,1.74,-2.39,322004.75,-967084.68,0.51,48.35
20100604,8.18,8.1,8.08,8.16,8.38,8.31,8.07,8.03,8.04,58.24,49.56,16.34,7.23,16.5,16.34,-0.13,-0.17,0.03,0.89,1.5,1.19,2.2,0.84,-0.19,-1.01,0.33,-0.03,-0.13,0.08,0.37,8,0.66,68.24,33.33,29.74,897.57,-12.63,14.39,910.2,58.33,54.17,87.49,-10.68,-43.18,34.78,-261.41,0.23,0.17,0.23,0.09,24,101.61,-1.09,-3.36,-24.76,-30.9,0.26,-83.87,-0.21,-0.07,72.5,0.1,0.63,5.91,18492,8.08,8,8.11,8.54,8089664,-16884,70.54,2260.64,0.01,0,79.47,2.41,-1.91,322072.82,-972712.68,0.44,38.78
20100607,7.93,8.04,8.05,8.14,8.36,8.31,8.07,8.03,8.04,40.72,42.49,18.17,10.88,20,18.17,-0.13,-0.16,0.03,0.89,1.5,-1.52,-0.92,-2.03,-0.34,-0.59,-0.28,-0.38,0.02,0.05,0,8,0.35,38.82,18.97,16.92,897.72,-12.66,14.59,910.39,58.33,54.17,-62.5,-95.34,-96.5,89.29,-260.62,0.14,0.2,0.24,-0.11,23.84,98.02,-3.17,-3.33,-21.64,-29.83,0.25,-84.12,-0.18,-0.04,38.96,0.1,0.28,20.75,11178,8.05,8,8.09,8.53,8078486,6387.43,79.81,1409.58,-0.05,-0.01,64.6,1.74,-2.42,321731.19,-963929.97,-0.29,-17.98
20100608,8,8.03,8.04,8.13,8.35,8.3,8.07,8.03,8.04,46.16,44.89,9.08,10.28,0,9.08,-0.13,-0.15,0.02,0.89,1.5,-0.52,-0.52,-1.1,0.08,0,-0.31,0.09,0.15,0,0.38,8.04,0.86,47.06,22.99,20.51,897.89,-12.68,14.4,910.57,66.67,58.33,-12.45,-67.1,-78.59,81.82,-259.99,0.11,0.2,0.23,-0.02,23.64,99.38,2.43,-2.45,-19.25,-28.75,0.25,-84.05,-0.09,0.08,31.03,0.1,0.47,13.5,5906,8.04,8.04,8.09,8.53,8084392,1610.73,81.59,738.25,0.02,0,73.11,2.41,-1.9,321783.33,-960171.61,-0.73,-51.37
20100609,7.84,7.96,8.01,8.1,8.33,8.29,8.07,8.03,8.04,36.87,40.66,1.72,7.43,-5.64,1.72,-0.14,-0.15,0.01,0.89,1.5,-2.24,-2.32,-2.89,1.05,0.07,-0.07,-0.01,0.34,-0.01,-0.16,8.03,0,30,16.55,12.31,898.04,-12.71,14.54,910.75,58.33,58.33,-53.48,-89.57,-88.39,7.89,-260.83,0.19,0.21,0.23,-0.16,23.43,98.62,-1.13,-2.24,-18.94,-28.06,0.25,-84.24,-0.09,0.11,3.45,0.1,0.17,19.54,8043,8.02,8.03,8.07,8.52,8076349,-8043,86.8,1025.89,-0.01,0,61.85,1.72,-2.42,321622.47,-966944.66,-0.01,-30.6
20100610,8.01,7.98,8.01,8.09,8.32,8.29,8.07,8.02,8.04,49.76,46.5,-25.26,-3.47,-52.24,-25.26,-0.13,-0.15,0.02,0.89,1.5,0.23,-0.19,-0.58,0.86,0.41,0.16,0.51,-0.08,-0.03,-0.01,8.03,0.31,51.25,28.28,21.03,898.22,-12.7,14.68,910.92,66.67,62.5,-20.39,-64.5,-75.6,89.29,-260.04,0.14,0.22,0.21,0.04,23.26,98.28,5.12,-1.11,-17.86,-27.19,0.24,-84.07,-0.06,0.12,32.76,0.1,0.63,19.54,5396,7.99,8.03,8.06,8.51,8081745,5396,107.27,673.66,0,0,72.88,2.41,-1.88,321739.47,-962704.94,-0.74,-49.31
20100611,8.06,8.01,8.02,8.09,8.31,8.29,8.07,8.03,8.04,53.14,48.14,-25.27,-10.74,-25.29,-25.27,-0.12,-0.14,0.02,0.89,1.5,1.15,0.42,0.35,0.42,0.73,0.56,-0.03,-0.06,-0.06,0.01,8.03,0.52,57.5,47.92,23.59,898.41,-12.69,14.02,911.1,66.67,62.5,59.79,-7.25,-52.48,9.09,-260.86,0.11,0.22,0.21,0.09,23.08,98.53,0.75,-0.83,-15.86,-26.05,0.26,-84.02,-0.01,0.04,41.38,0.08,0.62,3.65,14327,7.97,8.03,8.03,8.5,8096072,-14327,131.06,1777.54,0.01,0,70.25,1.73,-2.42,321828.91,-974427.03,0.05,31.9
20100614,8.1,8.04,8.03,8.09,8.31,8.28,8.07,8.03,8.04,55.98,49.49,-24.44,-15.3,-23.6,-24.44,-0.1,-0.13,0.03,0.89,1.5,1.22,0.91,0.93,-0.84,0.32,0.01,-0.02,-0.26,-0.03,0.01,8.03,0.14,61.04,52.08,27.03,898.6,-12.65,13.32,911.25,66.67,66.67,66.32,8.06,-46.15,9.09,-261.68,0.11,0.2,0.19,0.1,22.92,102.14,1,-0.55,-13.07,-24.63,0.27,-83.98,0,0.05,48.28,0.08,0.79,1.77,6729,8,8.03,8.03,8.49,8102801,-4282.09,157.3,830.74,0,0,63.19,2.41,-1.88,321862.3,-979932.58,-0.55,-38.11
20100615,8.16,8.08,8.06,8.1,8.3,8.28,8.07,8.03,8.04,60.31,51.56,-16.24,-15.62,-8.05,-16.24,-0.08,-0.12,0.04,0.89,1.5,1.57,1.52,1.74,-0.98,0.05,0.04,-0.2,-0.15,0,0.11,8.04,0.32,58.62,58.33,30.27,898.77,-12.62,12.57,911.39,66.67,66.67,78.46,24.58,-38.96,70.83,-261.26,0.12,0.18,0.18,0.16,22.77,102,1.37,-0.25,-9.47,-22.9,0.28,-83.91,0.04,-0.01,58.62,0.07,0.81,0.24,9326,8.03,8.04,8.02,8.48,8112127,1554.33,153.25,1142.89,0,0,84.13,1.74,-2.42,321931.38,-976046.75,-0.23,-14.31
20100617,8.22,8.13,8.09,8.11,8.3,8.28,8.07,8.03,8.04,64.5,53.63,2.22,-9.67,20.69,2.22,-0.06,-0.11,0.05,0.89,1.5,1.36,1.92,2.52,-1.19,-0.57,-0.14,-0.09,-0.16,0.04,0.27,8.07,0.59,68.97,64.58,33.51,898.93,-12.6,12.22,911.52,66.67,66.67,144.15,72.99,-15.46,33.33,-261.6,0.15,0.16,0.18,0.18,22.73,104.85,1.61,0.03,-5.17,-20.85,0.29,-83.85,0.09,0.08,68.97,0.07,0.78,15.14,22072,8.11,8.07,8.02,8.47,8134199,-22072,196.09,2685.16,0.01,0,88.14,2.41,-1.88,322093.68,-983404.08,2.34,81.36
20100618,8.23,8.16,8.11,8.12,8.3,8.28,8.07,8.03,8.04,65.23,53.98,13.38,-1.98,24.55,13.38,-0.05,-0.1,0.05,0.89,1.5,0.93,1.94,2.62,-0.9,-1.01,-0.08,-0.15,-0.13,0.08,0.08,8.07,0.12,70.69,65.62,34.05,899.07,-12.58,11.85,911.66,75,66.67,111.83,68.16,-15.39,15.38,-262.29,0.13,0.16,0.18,0.2,22.75,102.75,2.24,0.37,-0.82,-18.6,0.3,-83.83,0.11,0.1,74.55,0.07,0.77,13.96,7724,8.15,8.07,8.02,8.46,8141923,-5347.38,194.21,938.52,0,0,88.1,1.74,-2.42,322103.07,-988751.46,-0.16,-29.26
20100621,8.31,8.21,8.15,8.14,8.3,8.28,8.07,8.03,8.04,70.99,56.88,19.78,5.27,26.18,19.78,-0.03,-0.08,0.06,0.89,1.5,1.29,2.77,3.29,-0.9,-1.48,-0.07,-0.05,-0.15,0.12,0.13,8.09,-0.24,84.48,73.96,38.38,899.23,-12.56,11.64,911.79,83.33,70.83,122.49,90.32,0.14,22.22,-262.84,0.09,0.15,0.18,0.29,22.7,103.1,4.53,1.01,3.88,-16.09,0.3,-83.75,0.08,0.12,88.68,0.07,0.85,16.8,13129,8.2,8.09,8.05,8.45,8155052,-4376.33,189.82,1579.9,0,0,89.41,2.42,-1.88,322230.69,-996045.35,0.43,26.45
20100622,8.26,8.23,8.17,8.15,8.3,8.28,8.07,8.03,8.04,63.15,54.54,33.89,14.81,48,33.89,-0.02,-0.07,0.05,0.89,1.5,0.29,1.74,2.46,-0.65,-1.45,-0.1,-0.2,-0.04,0.12,0.33,8.12,0.33,75.86,68.75,35.68,899.38,-12.55,11.33,911.93,75,66.67,92.71,76.48,-1.86,27.27,-263.3,0.11,0.14,0.18,0.23,22.6,101.98,1.35,1.06,7.76,-13.61,0.31,-83.86,0.12,0.18,79.25,0.08,0.52,14.01,8025,8.24,8.12,8.06,8.45,8147027,-8025,161.88,971.55,0,0,76.42,1.74,-2.43,322182.41,-999693.08,-0.6,-20.29
20100623,8.21,8.22,8.18,8.16,8.29,8.28,8.08,8.03,8.04,55.75,52.19,50.94,26.85,68,50.94,-0.01,-0.06,0.05,0.89,1.5,-0.44,0.86,1.47,-0.34,-1.3,-0.25,-0.09,0.02,0.11,0.21,8.14,-0.17,67.24,63.54,32.97,899.53,-12.53,10.74,912.05,66.67,62.5,53.55,53.73,-12.6,18.75,-263.92,0.08,0.13,0.17,0.18,22.5,100.61,0.37,0.96,10.27,-11.33,0.31,-83.94,0.1,0.2,68,0.06,0.36,6.91,6026,8.25,8.14,8.09,8.44,8141001,-6026,186.84,733.98,-0.01,0,67.14,2.42,-1.88,322145.93,-1003459.33,-0.67,-40.22
20100624,8.23,8.22,8.19,8.16,8.29,8.28,8.08,8.04,8.04,58.11,53.07,46.64,33.45,42.34,46.64,0,-0.05,0.04,0.89,1.5,-0.22,0.62,1.57,0.12,-0.84,-0.07,0.04,0.08,0.07,0.39,8.18,0.55,70.69,68.48,34.05,899.66,-12.52,10.19,912.18,75,66.67,54.37,65.03,-5.8,57.14,-263.78,0.07,0.12,0.16,0.19,22.4,100.12,3.78,1.39,11.93,-9.23,0.31,-83.92,0.15,0.23,54.84,0.06,0.48,6.91,5256,8.25,8.18,8.1,8.43,8146257,-3754.29,179.38,638.64,0,0,65.05,1.74,-2.42,322158.74,-1002708.47,-0.53,-46.37
20100625,8.15,8.2,8.18,8.16,8.29,8.27,8.08,8.04,8.04,46.29,49.13,26.57,31.16,6.49,26.57,-0.01,-0.04,0.03,0.89,1.5,-1,-0.52,0.51,0.42,-0.47,-0.04,0,0.11,0.04,0.14,8.19,0.15,60,64.71,31.61,899.77,-12.52,9.86,912.3,66.67,66.67,10.81,27.5,-25.8,18.75,-264.41,0.08,0.12,0.15,0.08,22.25,99.03,1.88,1.47,12.1,-7.51,0.27,-84,0.17,0.24,24.14,0.06,0.2,7.35,7013,8.23,8.19,8.11,8.42,8139244,-1753.25,157.58,860.49,-0.01,0,39.14,2.41,-1.88,322090.56,-1007091.6,0.19,-29.61
20100628,8.14,8.18,8.17,8.16,8.28,8.27,8.08,8.04,8.04,44.92,48.63,16.33,26.21,6.09,16.33,-0.01,-0.03,0.03,0.89,1.5,-0.71,-0.74,0.33,0.53,0.04,-0.01,0.1,0.07,0,0.08,8.2,0.07,56.6,63.53,31.03,899.91,-12.5,9.21,912.41,66.67,62.5,15.14,42.33,-13.03,46.43,-264.48,0.14,0.11,0.13,0.07,22.23,97.95,3.83,1.83,11.3,-6.12,0.26,-84.13,0.17,0.23,17.86,0.06,0.34,2.74,6871,8.2,8.2,8.11,8.41,8132373,-5889.43,170.39,844.1,0.01,0,54.63,1.74,-2.42,322082.13,-1007582.38,-0.15,-25.45
20100629,8.15,8.17,8.17,8.16,8.28,8.27,8.08,8.04,8.05,46.81,49.19,6.27,19.57,-3.79,6.27,-0.01,-0.03,0.02,0.89,1.5,-0.32,-0.68,0.41,0.53,0.36,0.11,0.08,0.08,-0.03,0.05,8.21,0.04,58.49,64.71,31.61,900.05,-12.49,8.85,912.53,66.67,66.67,22.88,55.65,1.5,12.5,-265.23,0.16,0.12,0.14,0.06,22.38,98.67,1.75,1.82,10.1,-4.98,0.25,-84.12,0.18,0.17,12,0.06,0.09,8.21,11471,8.18,8.21,8.12,8.4,8143844,-11471,226.35,1407.48,0,0,52.76,2.41,-1.88,322096.23,-1016185.63,1.13,18.36
20100630,8.06,8.13,8.15,8.15,8.27,8.27,8.08,8.04,8.05,34.15,44.46,1.27,13.47,-3.73,1.27,-0.02,-0.03,0.01,0.89,1.5,-1.06,-1.66,-0.7,0.49,0.6,-0.01,-0.01,0.09,-0.05,-0.1,8.2,-0.21,38,57.5,31.72,900.17,-12.48,8.95,912.65,58.33,62.5,-111.51,-17.88,-52.54,73.08,-264.77,0.13,0.12,0.14,-0.06,22.34,98.17,0,1.54,7.84,-4.26,0.25,-84.21,0.16,0.11,20.51,0.06,0.2,14.51,11183,8.15,8.2,8.12,8.39,8132661,2580.69,192.06,1387.47,-0.02,0,49.59,1.74,-2.44,321972.73,-1011024.25,-0.22,13.22
20100701,7.96,8.08,8.11,8.13,8.26,8.26,8.08,8.04,8.04,25.1,39.82,0.44,9.12,-0.4,0.44,-0.03,-0.03,0,0.89,1.5,-1.63,-2.57,-1.94,0.71,0.94,-0.11,-0.01,0.18,-0.08,-0.26,8.17,-0.53,2.38,45,24.83,900.3,-12.47,9.22,912.77,50,58.33,-156.67,-44.94,-66.77,18.75,-265.39,0.16,0.13,0.14,-0.18,22.28,96.72,-1.73,1.03,4.21,-4.1,0.23,-84.36,0.1,-0.02,2.38,0.06,0.26,17.89,11916,8.09,8.17,8.12,8.37,8120745,-10426.5,211.18,1496.98,0,0,44.39,2.4,-1.88,321824.89,-1018471.75,0.77,34.47
20100702,8.01,8.05,8.1,8.12,8.25,8.26,8.08,8.04,8.04,35.38,43.06,-11.39,2.29,-23.21,-11.39,-0.04,-0.03,-0.01,0.89,1.5,-0.67,-1.69,-1.24,0.85,1.02,0.04,0.23,0.14,-0.08,-0.22,8.15,-0.3,14.29,51.25,42.71,900.41,-12.47,9.46,912.88,50,58.33,-128.65,-39.28,-54.76,41.67,-265.56,0.06,0.13,0.13,-0.17,22.2,98.28,-1.84,0.59,0.73,-4.17,0.19,-84.31,0.07,-0.09,14.29,0.06,0.43,17.89,6705,8.06,8.15,8.11,8.36,8127450,-4470,203.4,837.08,0,0,45.69,1.74,-2.43,321867.01,-1019589.25,-0.28,-23.45
20100705,8.05,8.05,8.09,8.11,8.24,8.25,8.08,8.04,8.04,42.9,45.62,-21.22,-5.55,-31.05,-21.22,-0.04,-0.03,-0.01,0.89,1.5,0.05,-0.89,-0.67,0.69,0.94,0.27,0.18,0.01,-0.08,-0.26,8.12,-0.39,23.81,54.55,46.88,900.51,-12.48,9.23,912.99,50,58.33,-91.43,-29.29,-35.86,66.67,-265.22,0.12,0.14,0.13,-0.14,22.23,98.89,-2.07,0.18,-1.92,-4.31,0.2,-84.26,0.04,-0.16,27.78,0.06,0.59,7.4,8605,8.05,8.12,8.1,8.35,8136055,-1434.17,196.38,1068.94,0,0,59.59,2.41,-1.88,321909.98,-1016720.92,-0.61,3.59
20100706,8.12,8.07,8.09,8.11,8.24,8.25,8.08,8.04,8.04,54.11,49.91,-27,-12.7,-32.78,-27,-0.03,-0.03,0,0.89,1.5,1,0.15,0.08,-0.02,0.85,0.25,0.08,-0.16,-0.07,-0.14,8.11,-0.47,40.48,51.72,54.17,900.62,-12.48,8.79,913.11,50,62.5,-52.59,-8.09,-12.36,83.33,-264.56,0.12,0.14,0.13,-0.08,22.36,99.63,-1.34,-0.05,-3.16,-4.29,0.21,-84.17,-0.01,-0.2,47.22,0.06,0.73,2.35,9450,8.04,8.11,8.11,8.35,8145505,4725,193.32,1163.79,0,0,61.3,1.75,-2.43,321992.15,-1010420.92,0.22,11.84
20100707,8.2,8.12,8.11,8.12,8.24,8.25,8.08,8.04,8.05,63.85,54.4,-24.23,-16.54,-21.46,-24.23,-0.02,-0.03,0.01,0.89,1.5,1.64,1.15,0.94,-0.71,0.49,0.16,-0.08,-0.19,-0.04,-0.01,8.11,-0.22,59.52,65.52,62.5,900.73,-12.49,8.45,913.22,50,66.67,13.68,43.05,28.65,72.22,-264.11,0.09,0.13,0.12,-0.01,22.49,101.74,-1.32,-0.25,-2.74,-3.98,0.21,-84.09,-0.03,-0.18,69.44,0.05,0.75,8.79,11217,8.07,8.11,8.12,8.34,8156722,6231.67,198.5,1367.93,0.01,0,61.12,2.42,-1.88,322102.67,-1005435.58,-0.15,25.07
20100708,8.33,8.19,8.15,8.14,8.24,8.25,8.08,8.04,8.05,74.43,60.65,-9.32,-14.14,5.58,-9.32,0,-0.02,0.02,0.89,1.5,2.31,2.62,2.23,-1.31,-0.32,0.05,-0.06,-0.28,0.02,0.1,8.12,-0.29,64.41,70.83,76.04,900.85,-12.49,9.87,913.34,58.33,66.67,147.15,156.65,124.52,55.56,-264,0.27,0.16,0.14,0.13,22.81,104.65,0.85,-0.08,-0.24,-3.17,0.21,-83.96,-0.06,-0.11,64.41,0.05,0.78,41.26,37445,8.14,8.12,8.15,8.32,8194167,-20802.78,268.69,4495.2,0.02,0,86.38,1.76,-2.43,322696.31,-1001275.03,3.67,207.24
20100709,8.29,8.22,8.18,8.16,8.24,8.25,8.08,8.04,8.05,67.17,57.98,4.64,-7.88,18.6,4.64,0.01,-0.02,0.03,0.89,1.5,1.12,1.96,1.57,-1.31,-0.83,-0.1,-0.32,-0.17,0.07,0.14,8.13,0,57.63,65.28,71.88,900.97,-12.49,11.19,913.46,58.33,62.5,106.22,111.18,92.68,12.5,-264.75,0.12,0.15,0.14,0.12,23.11,103.5,0.97,0.08,2.69,-2.15,0.22,-84.07,-0.06,-0.03,57.63,0.05,0.63,41.26,8007,8.2,8.13,8.16,8.3,8186160,-6672.5,272.78,965.86,-0.01,0,90.08,2.42,-1.89,322657.86,-1007280.28,0.33,-34.83
20100712,8.25,8.23,8.19,8.16,8.24,8.25,8.08,8.04,8.05,60.13,55.33,27.74,4,50.85,27.74,0.01,-0.01,0.03,0.89,1.5,0.15,1.33,0.96,-1.01,-1.18,-0.36,-0.21,-0.05,0.1,0.11,8.14,0.03,50.85,59.72,67.71,901.1,-12.49,12.17,913.58,50,62.5,81.09,82.96,72.43,27.27,-265.21,0.11,0.14,0.14,0.1,23.27,102.48,0.24,0.11,5.12,-1.12,0.22,-84.18,-0.06,0.04,50.85,0.05,0.45,35.67,8660,8.24,8.14,8.17,8.29,8177500,-8660,222.33,1049.7,0,0,79.94,1.76,-2.43,322616.07,-1011216.64,0.65,-30.53
20100713,8.32,8.26,8.21,8.18,8.25,8.25,8.08,8.05,8.05,67.32,58.92,21.89,9.96,16.05,21.89,0.02,0,0.03,0.89,1.5,0.51,1.97,1.68,-0.43,-1.47,-0.14,0.02,0.01,0.12,0.17,8.16,0.12,62.71,69.44,75,901.23,-12.48,13.27,913.71,58.33,62.5,106.63,108.15,97.93,55,-265.11,0.1,0.15,0.14,0.2,23.38,102.46,2.09,0.41,7.68,0.04,0.22,-84.11,-0.05,0.1,62.71,0.05,0.78,39.23,14193,8.28,8.16,8.18,8.28,8191693,-8515.8,217.38,1705.89,0,0,81.27,2.43,-1.89,322736.5,-1009797.34,1.02,11.42
20100714,8.38,8.3,8.24,8.2,8.25,8.26,8.09,8.05,8.05,72.43,61.79,20.13,13.35,18.37,20.13,0.04,0,0.03,0.89,1.5,0.79,2.31,2.28,-0.26,-1.51,0.08,0.07,-0.09,0.12,0.32,8.19,0.42,72.88,77.78,82.98,901.36,-12.47,14.77,913.83,66.67,66.67,131.93,139.09,136.61,3.85,-266.03,0.13,0.16,0.15,0.27,23.53,102.2,2.95,0.8,10.56,1.38,0.19,-84.05,-0.01,0.17,70.37,0.05,0.72,47.33,14618,8.31,8.19,8.19,8.28,8206311,-12369.08,268.76,1744.39,0.01,0,82.38,1.76,-2.43,322841.92,-1023290.88,1.13,11.74
20100715,8.96,8.52,8.37,8.27,8.27,8.27,8.09,8.05,8.06,90.21,78.01,10.07,12.26,0,10.07,0.09,0.02,0.07,0.89,1.5,6.16,8.07,8.86,-1.64,-1.91,0.65,0.49,-0.71,0.15,1,8.29,1.26,100,100,100,901.55,-12.45,17.62,914,66.67,66.67,228.26,285.05,282.92,100,-265.03,0.56,0.23,0.18,0.85,24.1,107.56,9.94,2.21,18.56,4.08,0.31,-83.47,0.12,0.35,100,0.1,0.77,68.68,78250,8.44,8.29,8.23,8.27,8284561,78250,364.27,8733.26,0.02,0,89.97,2.49,-1.89,328257.79,-945040.88,5.82,296.91
20100716,8.65,8.56,8.42,8.31,8.29,8.27,8.1,8.06,8.06,63.82,62.53,14.84,13.12,19.61,14.84,0.11,0.04,0.07,0.89,1.5,1.62,3.53,4.83,-2.22,-1.91,0.18,-1.02,-0.33,0.16,0.64,8.36,0.86,63.64,66.94,72.41,901.76,-12.41,20.46,914.18,66.67,62.5,175.12,252.11,263.17,10,-265.83,0.4,0.27,0.2,0.53,24.7,104.34,7.32,2.99,25.4,6.89,0.29,-83.87,0.21,0.45,60.78,0.11,0.5,71.21,58378,8.51,8.36,8.25,8.27,8226183,-58378,218.84,6748.9,0.01,0,91.23,1.76,-2.46,326238.01,-991743.28,4.22,134.62
20100719,8.56,8.56,8.45,8.33,8.3,8.28,8.1,8.06,8.06,57.91,58.84,18.48,14.9,22.12,18.48,0.12,0.05,0.06,0.89,1.5,-0.16,1.83,3.58,-2.34,-2,-1.11,-0.42,-0.18,0.17,0.51,8.41,0.77,55.45,59.5,66.21,901.97,-12.39,22.05,914.36,66.67,58.33,87.14,145.76,165.05,50,-265.83,0.15,0.24,0.2,0.43,25.12,103.76,7.54,3.69,29.88,9.42,0.29,-83.97,0.28,0.53,46.74,0.11,0.44,50.19,15207,8.57,8.41,8.26,8.26,8210976,-5069,191.47,1776.52,-0.03,0,87.69,2.49,-1.9,326079.79,-991743.28,0.28,-40.46
20100720,8.65,8.59,8.49,8.36,8.31,8.29,8.11,8.06,8.07,62.12,61.33,21.28,17.03,24.07,21.28,0.13,0.07,0.06,0.89,1.5,0.12,2.26,4.42,-0.39,-2.14,-0.33,-0.09,0.31,0.18,0.53,8.46,0.67,63.64,66.1,72.41,902.2,-12.34,23.95,914.54,66.67,58.33,104.69,175.64,194.41,61.36,-265.6,0.22,0.26,0.21,0.51,25.47,103.97,7.99,4.35,33.29,11.85,0.29,-83.88,0.35,0.6,50,0.12,0.63,56.91,25910,8.64,8.46,8.28,8.26,8236886,-14132.73,199.67,2995.38,0.01,0,92.74,1.77,-2.46,326352.21,-985854.64,2.86,-4.7
20100721,8.57,8.58,8.5,8.38,8.32,8.29,8.11,8.07,8.07,56.14,57.93,20.96,18.34,20.65,20.96,0.13,0.08,0.05,0.89,1.5,-1.24,0.87,3.23,0.4,-2.12,-0.17,0.23,0.08,0.18,0.37,8.5,0.38,54.29,56.36,66.9,902.43,-12.3,25.43,914.73,58.33,54.17,69.53,131.28,155.79,3.12,-266.54,0.16,0.27,0.21,0.41,25.71,102.27,6.46,4.68,34.79,13.91,0.31,-84.03,0.39,0.61,40,0.12,0.32,51.24,13289,8.68,8.5,8.3,8.25,8223597,-11627.88,178.15,1550.64,-0.01,0,86.33,2.49,-1.91,326229.3,-998313.08,0.54,-51.49
20100722,8.68,8.62,8.53,8.41,8.33,8.3,8.12,8.07,8.07,62.15,61.16,14.28,16.99,7.6,14.28,0.13,0.09,0.04,0.89,1.5,0.67,1.75,4.28,0.52,-1.07,0.34,0.19,-0.12,0.09,0.35,8.53,0.25,64.76,66.36,74.48,902.67,-12.26,26.99,914.92,58.33,54.17,80.07,144.63,171.21,67.65,-266.19,0.17,0.28,0.22,0.49,25.86,96.87,6.9,5.02,35.89,15.84,0.31,-83.92,0.41,0.48,53.75,0.13,0.72,54.44,15205,8.62,8.53,8.32,8.24,8238802,-4472.06,181.95,1751.73,0.01,0,86.4,1.79,-2.46,326424.47,-992946.61,0.61,-39.59
20100723,8.65,8.63,8.55,8.43,8.34,8.3,8.12,8.08,8.08,59.48,59.79,10.91,14.96,7.54,10.91,0.13,0.1,0.04,0.89,1.5,0.32,0.97,3.61,-0.08,-0.64,0.16,-0.15,0,0.06,0.36,8.57,0.22,60.78,63.64,71.83,902.91,-12.21,28.44,915.12,50,50,68.73,128.57,160.93,7.14,-267.04,0.14,0.27,0.22,0.36,25.93,100,5.49,5.09,36.12,17.51,0.28,-84.06,0.44,0.42,46.67,0.13,0.53,54.44,13748,8.62,8.57,8.35,8.23,8225054,-13748,153.98,1589.36,0,0,70.48,2.49,-1.91,326376.95,-1004730.61,0.23,-46.6
